[--] ----------------------------------------------
[--] CANreal Save Frames Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\Pi\Desktop\CySkinDLL\CAN_packets.csplog
[F2] Split file series:       	CAN_packets.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	2093
[F7] File date:               	26.11.2016
[F8] File time:               	07:33:07
[S1] Hardware:                	1000
[S2] Driver:                  	2609
[S3] Firmware:                	1100
[S5] dll:                     	4808
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 7 Service Pack 1 (6,1,7601,2,[Service Pack 1])
[S9] CANreal:                 	8.23
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[SC] Controller:              	LPC,60.0 MHz
[SD] Board serial:            	HI005033
[C1] Net number:              	0
[C2] Baud:                    	1000
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[C6] Baud details:            	1000.00 kBit/s+0.00% Table-Index[0],TSEG[17/3],SJW[0],FLAGS[0 hex]
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
[--]     Num	Trig	     Abs	Msec	            Rel		     IdDec	     IdHex	Attr	Len	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
        2077	    	07:31:55	842.901	          0.115		       513	       201	      	  8	27	A8	25	62	25	C9	28	88	'®%b%…(à	
        2078	    	07:31:55	843.016	          0.115		       513	       201	      	  8	24	2D	27	5B	B2	9C	26	2B	$-'[≤ú&+	
        2079	    	07:31:55	843.129	          0.113		       513	       201	      	  8	26	21	28	AA	27	35	27	46	&!(™'5'F	
        2080	    	07:31:55	843.244	          0.115		       513	       201	      	  8	27	9C	28	71	25	4B	26	66	'ú(q%K&f	
        2081	    	07:31:55	843.371	          0.127		       513	       201	      	  8	27	DC	26	E3	B2	71	26	88	'‹&„≤q&à	
        2082	    	07:31:55	843.517	          0.146		       513	       201	      	  8	26	E2	29	43	29	E9	27	B0	&‚)C)È'∞	
        2083	    	07:31:55	843.588	          0.071		      1025	       401	      	  7	27	64	28	91	28	6C	B6	  	'd(ë(l∂ 	
        2084	    	07:31:55	843.703	          0.115		       257	       101	      	  8	43	20	07	09	28	E1	27	B8	C___(·'∏	
        2085	    	07:31:55	843.822	          0.119		       513	       201	      	  8	27	3B	B1	81	25	44	25	E0	';±Å%D%‡	
        2086	    	07:31:55	843.935	          0.113		       513	       201	      	  8	28	AB	29	B8	27	54	27	9B	(´)∏'T'õ	
        2087	    	07:31:55	844.072	          0.137		       513	       201	      	  8	28	F2	28	08	26	4A	27	6F	(Ú(_&J'o	
        2088	    	07:31:55	844.146	          0.074		      1025	       401	      	  3	29	9C	AF	  	  	  	  	  	)úØ     	
        2089	    	07:31:55	890.865	         46.719		       257	       101	      	  8	43	BC	00	00	B3	0C	28	86	Cº__≥_(Ü	
        2090	    	07:31:55	890.997	          0.132		       513	       201	      	  8	28	08	27	5F	27	63	29	0B	(_'_'c)_	
        2091	    	07:31:55	891.112	          0.115		       513	       201	      	  8	26	15	27	04	26	BE	26	D4	&_'_&æ&‘	
        2092	    	07:31:55	891.228	          0.116		       513	       201	      	  8	28	56	28	6D	B2	F9	27	80	(V(m≤˘'Ä	
        2093	    	07:31:55	891.342	          0.114		       513	       201	      	  8	27	2D	26	B8	26	B7	28	EE	'-&∏&∑(Ó	
        2094	    	07:31:55	891.470	          0.128		       513	       201	      	  8	25	D5	26	D0	26	52	26	84	%’&–&R&Ñ	
        2095	    	07:31:55	891.585	          0.115		       513	       201	      	  8	28	67	27	E7	AD	E3	28	87	(g'Á≠„(á	
        2096	    	07:31:55	891.700	          0.115		       513	       201	      	  8	26	F8	2A	5E	28	97	27	AB	&¯*^(ó'´	
        2097	    	07:31:55	891.824	          0.124		       513	       201	      	  8	27	BF	25	81	25	2C	26	02	'ø%Å%,&_	
        2098	    	07:31:55	891.931	          0.107		       513	       201	      	  8	27	74	30	C2	B2	C0	26	C4	't0¬≤¿&ƒ	
        2099	    	07:31:55	892.074	          0.143		       513	       201	      	  8	26	E2	29	01	29	C2	27	DD	&‚)_)¬'›	
        2100	    	07:31:55	892.183	          0.109		       513	       201	      	  8	27	AB	25	5D	24	45	28	73	'´%]$E(s	
        2101	    	07:31:55	892.297	          0.114		       513	       201	      	  8	27	A6	26	D8	AE	86	28	93	'¶&ÿÆÜ(ì	
        2102	    	07:31:55	892.414	          0.117		       513	       201	      	  8	27	5C	2A	BB	29	00	28	27	'\*ª)_('	
        2103	    	07:31:55	892.530	          0.116		       513	       201	      	  8	28	37	26	CA	26	2E	26	08	(7& &.&_	
        2104	    	07:31:55	892.646	          0.116		       513	       201	      	  8	27	72	2F	F3	B2	9D	26	FB	'r/Û≤ù&˚	
        2105	    	07:31:55	892.770	          0.124		       513	       201	      	  8	26	29	28	E8	26	F6	27	DC	&)(Ë&ˆ'‹	
        2106	    	07:31:55	892.883	          0.113		       513	       201	      	  8	27	AB	25	65	25	CC	28	89	'´%e%Ã(â	
        2107	    	07:31:55	892.996	          0.113		       513	       201	      	  8	24	2D	27	5B	B2	9D	26	2D	$-'[≤ù&-	
        2108	    	07:31:55	893.109	          0.113		       513	       201	      	  8	26	22	28	AC	27	34	27	45	&"(¨'4'E	
        2109	    	07:31:55	893.223	          0.114		       513	       201	      	  8	27	9C	28	71	25	4A	26	65	'ú(q%J&e	
        2110	    	07:31:55	893.339	          0.116		       513	       201	      	  8	27	DB	26	E3	B2	70	26	88	'€&„≤p&à	
        2111	    	07:31:55	893.469	          0.130		       513	       201	      	  8	26	E3	29	43	29	E8	27	B1	&„)C)Ë'±	
        2112	    	07:31:55	893.574	          0.105		      1025	       401	      	  7	27	65	28	92	28	6D	FD	  	'e(í(m˝ 	
        2113	    	07:31:55	893.689	          0.115		       257	       101	      	  8	43	20	07	09	28	E0	27	B8	C___(‡'∏	
        2114	    	07:31:55	893.803	          0.114		       513	       201	      	  8	27	3B	B1	84	25	43	25	DE	';±Ñ%C%ﬁ	
        2115	    	07:31:55	893.917	          0.114		       513	       201	      	  8	28	A7	29	CD	27	5E	27	A7	(ß)Õ'^'ß	
        2116	    	07:31:55	894.032	          0.115		       513	       201	      	  8	28	F2	28	0E	26	4C	27	72	(Ú(_&L'r	
        2117	    	07:31:55	894.121	          0.089		      1025	       401	      	  3	29	9A	B4	  	  	  	  	  	)ö¥     	
        2118	    	07:31:55	940.863	         46.742		       257	       101	      	  8	43	BC	00	00	B3	0B	28	85	Cº__≥_(Ö	
        2119	    	07:31:55	940.995	          0.132		       513	       201	      	  8	28	07	27	5F	27	63	29	0B	(_'_'c)_	
        2120	    	07:31:55	941.111	          0.116		       513	       201	      	  8	26	15	27	05	26	BE	26	D3	&_'_&æ&”	
        2121	    	07:31:55	941.228	          0.117		       513	       201	      	  8	28	56	28	6E	B2	F8	27	80	(V(n≤¯'Ä	
        2122	    	07:31:55	941.342	          0.114		       513	       201	      	  8	27	2D	26	B8	26	B9	28	EE	'-&∏&π(Ó	
        2123	    	07:31:55	941.467	          0.125		       513	       201	      	  8	25	D5	26	D0	26	52	26	84	%’&–&R&Ñ	
        2124	    	07:31:55	941.583	          0.116		       513	       201	      	  8	28	66	27	E7	AD	E3	28	86	(f'Á≠„(Ü	
        2125	    	07:31:55	941.701	          0.118		       513	       201	      	  8	26	F8	2A	5E	28	96	27	AB	&¯*^(ñ'´	
        2126	    	07:31:55	941.817	          0.116		       513	       201	      	  8	27	BF	25	7F	25	2B	25	FF	'ø%%+%ˇ	
        2127	    	07:31:55	941.932	          0.115		       513	       201	      	  8	27	74	30	C1	B2	C4	26	D0	't0¡≤ƒ&–	
        2128	    	07:31:55	942.076	          0.144		       513	       201	      	  8	26	DC	28	EC	29	B6	27	D8	&‹(Ï)∂'ÿ	
        2129	    	07:31:55	942.185	          0.109		       513	       201	      	  8	27	A7	25	58	24	41	28	72	'ß%X$A(r	
        2130	    	07:31:55	942.298	          0.113		       513	       201	      	  8	27	A7	26	D9	AE	8A	28	94	'ß&ŸÆä(î	
        2131	    	07:31:55	942.414	          0.116		       513	       201	      	  8	27	5D	2A	BA	28	FF	28	27	']*∫(ˇ('	
        2132	    	07:31:55	942.530	          0.116		       513	       201	      	  8	28	37	26	CA	26	2D	26	0B	(7& &-&_	
        2133	    	07:31:55	942.669	          0.139		       513	       201	      	  8	27	73	2F	F3	B2	9A	26	FE	's/Û≤ö&˛	
        2134	    	07:31:55	942.783	          0.114		       513	       201	      	  8	26	2A	28	E7	26	F7	27	E2	&*(Á&˜'‚	
        2135	    	07:31:55	942.900	          0.117		       513	       201	      	  8	27	AC	25	60	25	C8	28	87	'¨%`%»(á	
        2136	    	07:31:55	943.013	          0.113		       513	       201	      	  8	24	2D	27	5B	B2	9D	26	36	$-'[≤ù&6	
        2137	    	07:31:55	943.126	          0.113		       513	       201	      	  8	26	29	28	AC	27	37	27	47	&)(¨'7'G	
        2138	    	07:31:55	943.240	          0.114		       513	       201	      	  8	27	9E	28	70	25	49	26	63	'û(p%I&c	
        2139	    	07:31:55	943.368	          0.128		       513	       201	      	  8	27	DB	26	E3	B2	71	26	88	'€&„≤q&à	
        2140	    	07:31:55	943.520	          0.152		       513	       201	      	  8	26	E3	29	42	29	E8	27	B0	&„)B)Ë'∞	
        2141	    	07:31:55	943.592	          0.072		      1025	       401	      	  7	27	65	28	92	28	6D	B3	  	'e(í(m≥ 	
        2142	    	07:31:55	943.707	          0.115		       257	       101	      	  8	43	20	07	09	28	E1	27	B8	C___(·'∏	
        2143	    	07:31:55	943.826	          0.119		       513	       201	      	  8	27	3B	B1	84	25	44	25	DD	';±Ñ%D%›	
        2144	    	07:31:55	943.933	          0.107		       513	       201	      	  8	28	A7	29	BB	27	57	27	98	(ß)ª'W'ò	
        2145	    	07:31:55	944.067	          0.134		       513	       201	      	  8	28	E1	28	07	26	4C	27	70	(·(_&L'p	
        2146	    	07:31:55	944.141	          0.074		      1025	       401	      	  3	29	9C	4F	  	  	  	  	  	)úO     	
        2147	    	07:31:55	990.863	         46.722		       257	       101	      	  8	43	BC	00	00	B3	0B	28	87	Cº__≥_(á	
        2148	    	07:31:55	990.994	          0.131		       513	       201	      	  8	28	07	27	5F	27	63	29	0A	(_'_'c)_	
        2149	    	07:31:55	991.110	          0.116		       513	       201	      	  8	26	17	27	01	26	BE	26	D4	&_'_&æ&‘	
        2150	    	07:31:55	991.226	          0.116		       513	       201	      	  8	28	55	28	6E	B2	F9	27	80	(U(n≤˘'Ä	
        2151	    	07:31:55	991.341	          0.115		       513	       201	      	  8	27	2D	26	B8	26	B8	28	EE	'-&∏&∏(Ó	
        2152	    	07:31:55	991.467	          0.126		       513	       201	      	  8	25	D5	26	D0	26	52	26	85	%’&–&R&Ö	
        2153	    	07:31:55	991.583	          0.116		       513	       201	      	  8	28	66	27	E7	AD	DF	28	86	(f'Á≠ﬂ(Ü	
        2154	    	07:31:55	991.703	          0.120		       513	       201	      	  8	26	F9	2A	5E	28	96	27	AB	&˘*^(ñ'´	
        2155	    	07:31:55	991.815	          0.112		       513	       201	      	  8	27	C0	25	7F	25	2C	26	02	'¿%%,&_	
        2156	    	07:31:55	991.928	          0.113		       513	       201	      	  8	27	74	30	C2	B2	BC	26	C5	't0¬≤º&≈	
        2157	    	07:31:55	992.069	          0.141		       513	       201	      	  8	26	E0	29	03	29	C4	27	DD	&‡)_)ƒ'›	
        2158	    	07:31:55	992.183	          0.114		       513	       201	      	  8	27	A7	25	58	24	42	28	6A	'ß%X$B(j	
        2159	    	07:31:55	992.298	          0.115		       513	       201	      	  8	27	A7	26	DB	AE	88	28	93	'ß&€Æà(ì	
        2160	    	07:31:55	992.415	          0.117		       513	       201	      	  8	27	5B	2A	B9	29	00	28	27	'[*π)_('	
        2161	    	07:31:55	992.532	          0.117		       513	       201	      	  8	28	37	26	C8	26	2D	26	0B	(7&»&-&_	
        2162	    	07:31:55	992.668	          0.136		       513	       201	      	  8	27	71	2F	F3	B2	9C	26	FC	'q/Û≤ú&¸	
        2163	    	07:31:55	992.783	          0.115		       513	       201	      	  8	26	2A	28	E7	26	F2	27	DA	&*(Á&Ú'⁄	
        2164	    	07:31:55	992.897	          0.114		       513	       201	      	  8	27	AB	25	67	25	CB	28	87	'´%g%À(á	
        2165	    	07:31:55	993.010	          0.113		       513	       201	      	  8	24	2D	27	5B	B2	9C	26	2E	$-'[≤ú&.	
        2166	    	07:31:55	993.124	          0.114		       513	       201	      	  8	26	23	28	A9	27	33	27	44	&#(©'3'D	
        2167	    	07:31:55	993.237	          0.113		       513	       201	      	  8	27	9D	28	71	25	4A	26	65	'ù(q%J&e	
        2168	    	07:31:55	993.368	          0.131		       513	       201	      	  8	27	DB	26	E2	B2	70	26	87	'€&‚≤p&á	
        2169	    	07:31:55	993.482	          0.114		       513	       201	      	  8	26	E3	29	43	29	E8	27	B1	&„)C)Ë'±	
        2170	    	07:31:55	993.586	          0.104		      1025	       401	      	  7	27	65	28	92	28	6C	93	  	'e(í(lì 	
        2171	    	07:31:55	993.703	          0.117		       257	       101	      	  8	43	20	07	09	28	E0	27	B8	C___(‡'∏	
        2172	    	07:31:55	993.816	          0.113		       513	       201	      	  8	27	3B	B1	81	25	42	25	DE	';±Å%B%ﬁ	
        2173	    	07:31:55	993.930	          0.114		       513	       201	      	  8	28	A8	29	CC	27	62	27	99	(®)Ã'b'ô	
        2174	    	07:31:55	994.078	          0.148		       513	       201	      	  8	28	E0	28	08	26	48	27	6D	(‡(_&H'm	
        2175	    	07:31:55	994.145	          0.067		      1025	       401	      	  3	29	9C	C8	  	  	  	  	  	)ú»     	
        2176	    	07:31:56	040.862	         46.717		       257	       101	      	  8	43	BC	00	00	B3	0B	28	86	Cº__≥_(Ü	
        2177	    	07:31:56	040.994	          0.132		       513	       201	      	  8	28	08	27	5F	27	63	29	0B	(_'_'c)_	
        2178	    	07:31:56	041.109	          0.115		       513	       201	      	  8	26	16	27	03	26	BF	26	D4	&_'_&ø&‘	
        2179	    	07:31:56	041.225	          0.116		       513	       201	      	  8	28	56	28	6D	B2	FA	27	80	(V(m≤˙'Ä	
        2180	    	07:31:56	041.340	          0.115		       513	       201	      	  8	27	2D	26	B8	26	B8	28	EE	'-&∏&∏(Ó	
        2181	    	07:31:56	041.467	          0.127		       513	       201	      	  8	25	D5	26	D0	26	51	26	84	%’&–&Q&Ñ	
        2182	    	07:31:56	041.583	          0.116		       513	       201	      	  8	28	66	27	E7	AD	E0	28	87	(f'Á≠‡(á	
        2183	    	07:31:56	041.705	          0.122		       513	       201	      	  8	26	F9	2A	5E	28	96	27	AB	&˘*^(ñ'´	
        2184	    	07:31:56	041.815	          0.110		       513	       201	      	  8	27	C1	25	80	25	29	26	01	'¡%Ä%)&_	
        2185	    	07:31:56	041.929	          0.114		       513	       201	      	  8	27	74	30	C0	B2	BC	26	D4	't0¿≤º&‘	
        2186	    	07:31:56	042.068	          0.139		       513	       201	      	  8	26	F0	28	FD	29	C8	27	DD	&(˝)»'›	
        2187	    	07:31:56	042.181	          0.113		       513	       201	      	  8	27	AB	25	5C	24	45	28	72	'´%\$E(r	
        2188	    	07:31:56	042.295	          0.114		       513	       201	      	  8	27	A3	26	D5	AE	8A	28	92	'£&’Æä(í	
        2189	    	07:31:56	042.412	          0.117		       513	       201	      	  8	27	5E	2A	BA	29	01	28	27	'^*∫)_('	
        2190	    	07:31:56	042.527	          0.115		       513	       201	      	  8	28	37	26	C7	26	2E	26	07	(7&«&.&_	
        2191	    	07:31:56	042.667	          0.140		       513	       201	      	  8	27	72	2F	F2	B2	9C	26	FC	'r/Ú≤ú&¸	
        2192	    	07:31:56	042.782	          0.115		       513	       201	      	  8	26	2B	28	EB	26	FD	27	E3	&+(Î&˝'„	
        2193	    	07:31:56	042.896	          0.114		       513	       201	      	  8	27	B1	25	6B	25	CC	28	89	'±%k%Ã(â	
        2194	    	07:31:56	043.009	          0.113		       513	       201	      	  8	24	2D	27	5B	B2	9E	26	35	$-'[≤û&5	
        2195	    	07:31:56	043.122	          0.113		       513	       201	      	  8	26	2E	28	B6	27	3D	27	47	&.(∂'='G	
        2196	    	07:31:56	043.236	          0.114		       513	       201	      	  8	27	9E	28	72	25	4B	26	66	'û(r%K&f	
        2197	    	07:31:56	043.366	          0.130		       513	       201	      	  8	27	DB	26	E3	B2	71	26	88	'€&„≤q&à	
        2198	    	07:31:56	043.482	          0.116		       513	       201	      	  8	26	E3	29	42	29	E8	27	B1	&„)B)Ë'±	
        2199	    	07:31:56	043.587	          0.105		      1025	       401	      	  7	27	65	28	92	28	6D	34	  	'e(í(m4 	
        2200	    	07:31:56	043.705	          0.118		       257	       101	      	  8	43	20	07	09	28	E1	27	B8	C___(·'∏	
        2201	    	07:31:56	043.816	          0.111		       513	       201	      	  8	27	3B	B1	82	25	44	25	E1	';±Ç%D%·	
        2202	    	07:31:56	043.929	          0.113		       513	       201	      	  8	28	AC	29	CB	27	5D	27	A6	(¨)À']'¶	
        2203	    	07:31:56	044.066	          0.137		       513	       201	      	  8	28	F4	28	0E	26	4D	27	71	(Ù(_&M'q	
        2204	    	07:31:56	044.142	          0.076		      1025	       401	      	  3	29	98	AC	  	  	  	  	  	)ò¨     	
        2205	    	07:31:56	090.860	         46.718		       257	       101	      	  8	43	BC	00	00	B3	0B	28	89	Cº__≥_(â	
        2206	    	07:31:56	090.992	          0.132		       513	       201	      	  8	28	08	27	60	27	63	29	0B	(_'`'c)_	
        2207	    	07:31:56	091.108	          0.116		       513	       201	      	  8	26	17	27	04	26	BF	26	D4	&_'_&ø&‘	
        2208	    	07:31:56	091.223	          0.115		       513	       201	      	  8	28	57	28	6E	B2	FA	27	7F	(W(n≤˙'	
        2209	    	07:31:56	091.340	          0.117		       513	       201	      	  8	27	2D	26	B8	26	B8	28	ED	'-&∏&∏(Ì	
        2210	    	07:31:56	091.464	          0.124		       513	       201	      	  8	25	D5	26	D0	26	52	26	84	%’&–&R&Ñ	
        2211	    	07:31:56	091.581	          0.117		       513	       201	      	  8	28	66	27	E7	AD	E0	28	86	(f'Á≠‡(Ü	
        2212	    	07:31:56	091.695	          0.114		       513	       201	      	  8	26	F9	2A	5E	28	97	27	AB	&˘*^(ó'´	
        2213	    	07:31:56	091.812	          0.117		       513	       201	      	  8	27	C0	25	82	25	2C	26	02	'¿%Ç%,&_	
        2214	    	07:31:56	091.927	          0.115		       513	       201	      	  8	27	73	30	C1	B2	BF	26	CD	's0¡≤ø&Õ	
        2215	    	07:31:56	092.066	          0.139		       513	       201	      	  8	26	F3	29	02	29	B4	27	D7	&Û)_)¥'◊	
        2216	    	07:31:56	092.182	          0.116		       513	       201	      	  8	27	A7	25	5A	24	40	28	6D	'ß%Z$@(m	
        2217	    	07:31:56	092.295	          0.113		       513	       201	      	  8	27	A4	26	D9	AE	89	28	94	'§&ŸÆâ(î	
        2218	    	07:31:56	092.412	          0.117		       513	       201	      	  8	27	5C	2A	B9	29	00	28	27	'\*π)_('	
        2219	    	07:31:56	092.528	          0.116		       513	       201	      	  8	28	37	26	CB	26	2E	26	08	(7&À&.&_	
        2220	    	07:31:56	092.667	          0.139		       513	       201	      	  8	27	72	2F	F4	B2	9D	26	FC	'r/Ù≤ù&¸	
        2221	    	07:31:56	092.781	          0.114		       513	       201	      	  8	26	2A	28	E7	26	F4	27	D8	&*(Á&Ù'ÿ	
        2222	    	07:31:56	092.894	          0.113		       513	       201	      	  8	27	A4	25	5D	25	C9	28	88	'§%]%…(à	
        2223	    	07:31:56	093.008	          0.114		       513	       201	      	  8	24	2C	27	59	B2	9D	26	2C	$,'Y≤ù&,	
        2224	    	07:31:56	093.121	          0.113		       513	       201	      	  8	26	23	28	AB	27	34	27	44	&#(´'4'D	
        2225	    	07:31:56	093.234	          0.113		       513	       201	      	  8	27	9C	28	6F	25	49	26	65	'ú(o%I&e	
        2226	    	07:31:56	093.367	          0.133		       513	       201	      	  8	27	DB	26	E2	B2	70	26	88	'€&‚≤p&à	
        2227	    	07:31:56	093.483	          0.116		       513	       201	      	  8	26	E2	29	43	29	E8	27	B0	&‚)C)Ë'∞	
        2228	    	07:31:56	093.590	          0.107		      1025	       401	      	  7	27	65	28	93	28	6D	BE	  	'e(ì(mæ 	
        2229	    	07:31:56	093.707	          0.117		       257	       101	      	  8	43	20	07	09	28	E0	27	B8	C___(‡'∏	
        2230	    	07:31:56	093.821	          0.114		       513	       201	      	  8	27	3B	B1	81	25	44	25	DF	';±Å%D%ﬂ	
        2231	    	07:31:56	093.934	          0.113		       513	       201	      	  8	28	AC	29	CC	27	54	27	91	(¨)Ã'T'ë	
        2232	    	07:31:56	094.065	          0.131		       513	       201	      	  8	28	E7	28	08	26	4A	27	6B	(Á(_&J'k	
        2233	    	07:31:56	094.138	          0.073		      1025	       401	      	  3	29	9A	7B	  	  	  	  	  	)ö{     	
        2234	    	07:31:56	140.858	         46.720		       257	       101	      	  8	43	BC	00	00	B3	0C	28	86	Cº__≥_(Ü	
        2235	    	07:31:56	140.990	          0.132		       513	       201	      	  8	28	08	27	60	27	62	29	0B	(_'`'b)_	
        2236	    	07:31:56	141.106	          0.116		       513	       201	      	  8	26	15	27	04	26	BF	26	D4	&_'_&ø&‘	
